Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW)
11;Île-de-France;2024-01-18;10:00;12894;471;0;45;4;5;0;119;12252;0;0;45;0;644
28;Normandie;2024-01-18;10:00;4828;364;10370;369;4;15;0;72;-6365;0;0;154;215;11194
76;Occitanie;2024-01-18;10:00;5336;74;1987;396;433;3186;0;111;-850;0;0;396;0;6187
84;Auvergne-Rhône-Alpes;2024-01-18;10:00;9323;534;9785;473;67;6124;-2;117;-7775;0;0;473;0;17098
27;Bourgogne-Franche-Comté;2024-01-18;10:00;3140;101;0;652;21;109;0;55;2202;0;0;652;0;938
32;Hauts-de-France;2024-01-18;10:00;7575;1695;4393;878;2;1;0;128;478;0;0;878;0;7097
93;Provence-Alpes-Côte d'Azur;2024-01-18;10:30;5319;1905;0;3;298;1396;0;94;1624;0;0;3;0;3696
76;Occitanie;2024-01-18;10:30;5190;75;2039;370;658;3215;0;111;-1277;0;0;370;0;6468
24;Centre-Val de Loire;2024-01-18;10:30;3317;93;8631;517;48;53;0;57;-6082;0;0;517;0;9399
53;Bretagne;2024-01-18;10:30;4232;709;0;415;40;21;-1;54;2994;0;0;288;127;1238
28;Normandie;2024-01-18;10:30;4817;364;10372;330;9;15;0;71;-6344;0;0;137;193;11161
75;Nouvelle-Aquitaine;2024-01-18;10:30;6146;195;5819;517;398;1489;0;121;-2391;0;0;517;0;8539
27;Bourgogne-Franche-Comté;2024-01-18;10:30;3211;102;0;592;35;112;0;54;2317;0;0;592;0;895
32;Hauts-de-France;2024-01-18;10:30;7617;1701;4392;930;6;1;0;129;449;0;0;930;0;7159
11;Île-de-France;2024-01-18;10:30;12874;473;0;43;9;5;0;121;12224;0;0;43;0;651
84;Auvergne-Rhône-Alpes;2024-01-18;10:30;9289;539;9807;460;113;6510;-2;115;-8254;0;0;460;0;17542
52;Pays de la Loire;2024-01-18;10:30;4755;592;0;747;122;1;0;55;3237;0;0;395;352;1517
44;Grand Est;2024-01-18;10:30;6890;1870;10055;1490;31;1173;-1;154;-7888;0;0;1490;0;14772
28;Normandie;2024-01-18;11:00;4754;365;10373;269;16;15;0;72;-6355;0;0;121;148;11110
27;Bourgogne-Franche-Comté;2024-01-18;11:00;3198;103;0;588;47;112;0;55;2294;0;0;588;0;905
76;Occitanie;2024-01-18;11:00;5181;75;2062;392;829;3278;0;115;-1570;0;0;392;0;6751
75;Nouvelle-Aquitaine;2024-01-18;11:00;6083;195;5818;523;551;1485;0;122;-2610;0;0;523;0;8694
53;Bretagne;2024-01-18;11:00;4182;707;0;377;66;21;-1;54;2958;0;0;264;113;1224
93;Provence-Alpes-Côte d'Azur;2024-01-18;11:00;5229;1903;0;6;395;1420;0;94;1412;0;0;6;0;3818
32;Hauts-de-France;2024-01-18;11:00;7602;1710;4376;958;9;2;0;135;412;0;0;958;0;7190
84;Auvergne-Rhône-Alpes;2024-01-18;11:00;9509;542;9810;470;147;6291;-3;110;-7859;0;0;470;0;17367
44;Grand Est;2024-01-18;11:00;6847;1863;10052;1509;50;1180;-1;152;-7959;0;0;1509;0;14805
24;Centre-Val de Loire;2024-01-18;11:00;3346;94;8630;494;89;53;0;58;-6072;0;0;494;0;9418
52;Pays de la Loire;2024-01-18;11:00;4737;591;0;705;183;1;0;55;3202;0;0;354;351;1535
11;Île-de-France;2024-01-18;11:00;12879;470;0;36;20;5;0;118;12232;0;0;36;0;649
28;Normandie;2024-01-18;11:30;4725;352;10374;268;24;14;0;62;-6370;0;0;103;165;11094
27;Bourgogne-Franche-Comté;2024-01-18;11:30;3231;106;0;588;52;109;0;54;2321;0;0;588;0;909
93;Provence-Alpes-Côte d'Azur;2024-01-18;11:30;5235;1897;0;6;460;1302;0;92;1477;0;0;6;0;3757
52;Pays de la Loire;2024-01-18;11:30;4713;592;0;676;252;1;0;53;3139;0;0;363;313;1574
44;Grand Est;2024-01-18;11:30;7007;1863;10051;1379;72;1143;-1;152;-7650;0;0;1379;0;14659
75;Nouvelle-Aquitaine;2024-01-18;11:30;6130;196;5820;584;734;1438;0;121;-2763;0;0;584;0;8893
53;Bretagne;2024-01-18;11:30;4136;710;0;357;98;22;-1;53;2899;0;0;263;95;1239
32;Hauts-de-France;2024-01-18;11:30;7558;1700;4377;885;13;2;0;136;448;0;0;885;0;7113
24;Centre-Val de Loire;2024-01-18;11:30;3347;95;8635;460;137;53;0;58;-6092;0;0;460;0;9438
76;Occitanie;2024-01-18;11:30;5194;75;2080;418;976;2914;0;115;-1383;0;0;418;0;6578
84;Auvergne-Rhône-Alpes;2024-01-18;11:30;9463;547;9808;466;141;5755;-2;114;-7365;0;0;466;0;16829
11;Île-de-France;2024-01-18;11:30;12823;458;0;33;31;5;0;116;12180;0;0;33;0;643
11;Île-de-France;2024-01-18;12:00;12801;462;0;29;46;5;0;120;12140;0;0;29;0;662
32;Hauts-de-France;2024-01-18;12:00;7651;1693;4376;822;17;1;0;134;610;0;0;822;0;7043
27;Bourgogne-Franche-Comté;2024-01-18;12:00;3274;106;0;594;59;109;0;55;2351;0;0;594;0;923
52;Pays de la Loire;2024-01-18;12:00;4655;593;0;613;294;1;0;53;3101;0;0;344;269;1554
75;Nouvelle-Aquitaine;2024-01-18;12:00;6147;198;5822;658;742;1426;0;115;-2814;0;0;658;0;8961
24;Centre-Val de Loire;2024-01-18;12:00;3285;95;8638;445;179;53;0;60;-6185;0;0;445;0;9470
76;Occitanie;2024-01-18;12:00;5099;74;2035;422;1099;2813;0;117;-1460;0;0;422;0;6560
28;Normandie;2024-01-18;12:00;4694;356;10372;240;35;15;0;72;-6396;0;0;86;154;11090
93;Provence-Alpes-Côte d'Azur;2024-01-18;12:00;5260;1868;0;7;531;1221;0;93;1540;0;0;7;0;3720
44;Grand Est;2024-01-18;12:00;7025;1865;10049;1279;103;1166;-1;153;-7589;0;0;1279;0;14614
53;Bretagne;2024-01-18;12:00;4085;711;0;336;128;22;-5;53;2839;0;0;266;70;1245
84;Auvergne-Rhône-Alpes;2024-01-18;12:00;9569;549;9764;422;130;5723;-3;114;-7132;0;0;422;0;16699
75;Nouvelle-Aquitaine;2024-01-18;12:30;6080;199;5823;666;696;1270;0;111;-2684;0;0;666;0;8765
28;Normandie;2024-01-18;12:30;4604;365;10372;180;49;15;0;73;-6449;0;0;74;106;11054
27;Bourgogne-Franche-Comté;2024-01-18;12:30;3194;106;0;561;70;111;0;56;2291;0;0;561;0;904
84;Auvergne-Rhône-Alpes;2024-01-18;12:30;9554;551;9761;380;137;5135;-2;113;-6520;0;0;380;0;16075
52;Pays de la Loire;2024-01-18;12:30;4597;594;0;631;319;1;0;55;2996;0;0;319;312;1600
93;Provence-Alpes-Côte d'Azur;2024-01-18;12:30;5248;1844;0;6;531;1211;0;96;1559;0;0;6;0;3688
32;Hauts-de-France;2024-01-18;12:30;7757;1663;4376;675;22;1;0;134;893;0;0;675;0;6871
11;Île-de-France;2024-01-18;12:30;12795;464;0;29;56;5;0;125;12117;0;0;29;0;679
24;Centre-Val de Loire;2024-01-18;12:30;3267;95;8637;333;218;53;0;59;-6128;0;0;333;0;9395
53;Bretagne;2024-01-18;12:30;4032;708;0;354;158;22;-36;55;2771;0;0;295;59;1261
76;Occitanie;2024-01-18;12:30;4994;74;2139;415;1221;2786;0;116;-1755;0;0;415;0;6751
44;Grand Est;2024-01-18;12:30;7000;1866;10048;1209;120;1058;-1;154;-7451;0;0;1209;0;14454
28;Normandie;2024-01-18;13:00;4441;365;10372;183;62;15;0;74;-6629;0;0;67;116;11071
93;Provence-Alpes-Côte d'Azur;2024-01-18;13:00;5121;1735;0;8;553;1193;0;101;1532;0;0;8;0;3590
75;Nouvelle-Aquitaine;2024-01-18;13:00;6109;202;5822;681;730;1262;0;118;-2705;0;0;681;0;8815
24;Centre-Val de Loire;2024-01-18;13:00;3174;95;8638;288;230;53;0;58;-6188;0;0;288;0;9362
76;Occitanie;2024-01-18;13:00;4969;74;2163;411;1322;2718;0;115;-1834;0;0;411;0;6803
11;Île-de-France;2024-01-18;13:00;12701;474;0;31;59;5;0;123;12009;0;0;31;0;692
52;Pays de la Loire;2024-01-18;13:00;4517;595;0;635;337;1;0;55;2894;0;0;309;326;1623
27;Bourgogne-Franche-Comté;2024-01-18;13:00;3149;107;0;516;71;111;0;55;2289;0;0;516;0;860
53;Bretagne;2024-01-18;13:00;3886;705;0;380;185;22;-56;56;2595;0;0;325;55;1292
84;Auvergne-Rhône-Alpes;2024-01-18;13:00;9456;552;9800;386;147;4530;-2;115;-6071;0;0;386;0;15528
44;Grand Est;2024-01-18;13:00;6850;1859;10047;1185;134;991;-1;154;-7513;0;0;1185;0;14369
32;Hauts-de-France;2024-01-18;13:00;7533;1641;4376;563;27;1;0;134;804;0;0;563;0;6742
53;Bretagne;2024-01-18;13:30;3780;707;0;367;211;22;-56;56;2474;0;0;314;53;1307
32;Hauts-de-France;2024-01-18;13:30;7419;1675;4376;539;31;1;0;135;662;0;0;539;0;6757
84;Auvergne-Rhône-Alpes;2024-01-18;13:30;9501;550;9804;358;158;4856;-2;119;-6342;0;0;358;0;15843
76;Occitanie;2024-01-18;13:30;4864;74;2178;431;1333;2552;0;115;-1818;0;0;431;0;6683
93;Provence-Alpes-Côte d'Azur;2024-01-18;13:30;5046;1746;0;9;585;1235;0;101;1370;0;0;9;0;3676
75;Nouvelle-Aquitaine;2024-01-18;13:30;5957;204;5804;684;777;1226;0;120;-2857;0;0;684;0;8815
24;Centre-Val de Loire;2024-01-18;13:30;3172;95;8638;303;229;53;0;58;-6204;0;0;303;0;9376
27;Bourgogne-Franche-Comté;2024-01-18;13:30;3176;106;0;465;67;111;0;54;2374;0;0;465;0;803
28;Normandie;2024-01-18;13:30;4339;364;10370;166;71;15;0;74;-6721;0;0;71;95;11060
44;Grand Est;2024-01-18;13:30;6770;1864;10048;1168;148;987;-1;155;-7599;0;0;1168;0;14369
11;Île-de-France;2024-01-18;13:30;12518;468;0;32;58;5;0;130;11825;0;0;32;0;693
52;Pays de la Loire;2024-01-18;13:30;4376;593;0;645;373;1;0;52;2711;0;0;314;331;1664
52;Pays de la Loire;2024-01-18;14:00;4367;596;0;677;399;1;0;52;2643;0;0;360;317;1725
93;Provence-Alpes-Côte d'Azur;2024-01-18;14:00;5011;1645;0;10;599;1235;0;101;1420;0;0;10;0;3590
76;Occitanie;2024-01-18;14:00;4775;74;2193;428;1243;2486;0;110;-1758;0;0;428;0;6534
53;Bretagne;2024-01-18;14:00;3703;707;0;332;233;22;-56;55;2411;0;0;286;47;1293
84;Auvergne-Rhône-Alpes;2024-01-18;14:00;9485;546;9805;307;166;4696;-2;120;-6153;0;0;307;0;15638
75;Nouvelle-Aquitaine;2024-01-18;14:00;6021;205;5803;717;741;1226;0;121;-2792;0;0;717;0;8813
27;Bourgogne-Franche-Comté;2024-01-18;14:00;3203;106;0;444;58;110;0;55;2430;0;0;444;0;773
44;Grand Est;2024-01-18;14:00;6715;1870;10045;1220;143;986;-1;155;-7703;0;0;1220;0;14418
11;Île-de-France;2024-01-18;14:00;12297;470;0;38;57;5;0;132;11596;0;0;38;0;702
28;Normandie;2024-01-18;14:00;4289;364;10370;161;77;15;0;74;-6772;0;0;71;90;11061
24;Centre-Val de Loire;2024-01-18;14:00;3109;95;8634;305;247;53;0;58;-6283;0;0;305;0;9392
32;Hauts-de-France;2024-01-18;14:00;7142;1672;4377;569;32;1;0;136;355;0;0;569;0;6787
28;Normandie;2024-01-18;14:30;4254;365;10370;180;78;15;0;73;-6827;0;0;84;96;11081
24;Centre-Val de Loire;2024-01-18;14:30;3063;95;8633;342;236;53;0;58;-6354;0;0;342;0;9417
27;Bourgogne-Franche-Comté;2024-01-18;14:30;3354;106;0;444;52;108;0;54;2590;0;0;444;0;764
76;Occitanie;2024-01-18;14:30;4847;73;2209;429;1111;2525;0;109;-1611;0;0;429;0;6456
84;Auvergne-Rhône-Alpes;2024-01-18;14:30;9389;546;9801;275;169;4291;-2;121;-5812;0;0;275;0;15201
75;Nouvelle-Aquitaine;2024-01-18;14:30;6150;206;5803;807;684;1015;0;126;-2490;0;0;807;0;8641
32;Hauts-de-France;2024-01-18;14:30;7155;1618;4378;588;35;1;0;132;400;0;0;588;0;6752
53;Bretagne;2024-01-18;14:30;3657;704;0;292;234;22;-56;56;2405;0;0;250;42;1252
11;Île-de-France;2024-01-18;14:30;12133;464;0;33;56;5;0;132;11442;0;0;33;0;690
52;Pays de la Loire;2024-01-18;14:30;4311;603;0;575;374;1;0;54;2704;0;0;373;202;1607
93;Provence-Alpes-Côte d'Azur;2024-01-18;14:30;5033;1749;0;11;565;1206;0;99;1403;0;0;11;0;3630
44;Grand Est;2024-01-18;14:30;6787;1756;10046;1133;128;985;-1;155;-7416;0;0;1133;0;14202
11;Île-de-France;2024-01-18;15:00;11989;499;0;32;53;5;0;128;11272;0;0;32;0;717
53;Bretagne;2024-01-18;15:00;3584;701;0;271;214;22;-7;55;2327;0;0;237;34;1256
75;Nouvelle-Aquitaine;2024-01-18;15:00;6133;206;5798;926;558;1011;0;122;-2487;0;0;926;0;8621
84;Auvergne-Rhône-Alpes;2024-01-18;15:00;9249;548;9810;237;144;4319;-2;121;-5928;0;0;237;0;15177
28;Normandie;2024-01-18;15:00;4247;365;10370;193;69;15;0;72;-6836;0;0;105;88;11084
76;Occitanie;2024-01-18;15:00;4922;66;2226;410;938;2620;0;107;-1446;0;0;410;0;6367
32;Hauts-de-France;2024-01-18;15:00;7165;1636;4379;603;35;1;0;131;377;0;0;603;0;6785
24;Centre-Val de Loire;2024-01-18;15:00;3096;94;8632;373;215;46;0;56;-6320;0;0;373;0;9416
27;Bourgogne-Franche-Comté;2024-01-18;15:00;3315;107;0;426;45;109;0;54;2575;0;0;426;0;741
52;Pays de la Loire;2024-01-18;15:00;4352;602;0;541;312;1;0;54;2842;0;0;380;161;1510
93;Provence-Alpes-Côte d'Azur;2024-01-18;15:00;5026;1733;0;10;519;1188;0;101;1476;0;0;10;0;3551
44;Grand Est;2024-01-18;15:00;6706;1852;10045;1002;108;984;-1;156;-7441;0;0;1002;0;14146
75;Nouvelle-Aquitaine;2024-01-18;15:30;6163;206;5791;932;432;1007;0;119;-2325;0;0;932;0;8487
44;Grand Est;2024-01-18;15:30;6722;1889;10045;854;91;983;-1;156;-7294;0;0;854;0;14017
32;Hauts-de-France;2024-01-18;15:30;7149;1633;4381;634;29;1;0;136;334;0;0;634;0;6814
53;Bretagne;2024-01-18;15:30;3535;698;0;277;190;22;-1;56;2292;0;0;244;33;1242
84;Auvergne-Rhône-Alpes;2024-01-18;15:30;9323;549;9810;205;109;4576;-2;123;-6047;0;0;205;0;15370
93;Provence-Alpes-Côte d'Azur;2024-01-18;15:30;5014;1783;0;15;468;1237;0;103;1409;0;0;15;0;3606
11;Île-de-France;2024-01-18;15:30;11831;475;0;28;48;5;0;126;11149;0;0;28;0;682
24;Centre-Val de Loire;2024-01-18;15:30;3083;93;8632;427;183;45;0;58;-6356;0;0;427;0;9438
27;Bourgogne-Franche-Comté;2024-01-18;15:30;3323;112;0;424;35;108;0;54;2588;0;0;424;0;733
28;Normandie;2024-01-18;15:30;4192;369;10371;177;59;15;0;71;-6870;0;0;99;78;11062
52;Pays de la Loire;2024-01-18;15:30;4302;600;0;543;259;1;0;54;2845;0;0;346;197;1457
76;Occitanie;2024-01-18;15:30;4801;69;2234;338;770;2661;0;104;-1375;0;0;338;0;6176
24;Centre-Val de Loire;2024-01-18;16:00;3070;93;8629;436;152;46;0;58;-6344;0;0;436;0;9414
44;Grand Est;2024-01-18;16:00;6618;1918;10042;747;66;984;-1;153;-7289;0;0;747;0;13909
52;Pays de la Loire;2024-01-18;16:00;4294;597;0;535;191;1;0;54;2917;0;0;312;222;1378
32;Hauts-de-France;2024-01-18;16:00;7131;1657;4382;657;19;1;0;133;281;0;0;657;0;6849
84;Auvergne-Rhône-Alpes;2024-01-18;16:00;9294;553;9812;204;73;4683;-2;124;-6154;0;0;204;0;15447
93;Provence-Alpes-Côte d'Azur;2024-01-18;16:00;4901;1859;0;21;355;1268;0;110;1286;0;0;21;0;3613
75;Nouvelle-Aquitaine;2024-01-18;16:00;6112;207;5755;915;309;1006;0;117;-2196;0;0;915;0;8309
76;Occitanie;2024-01-18;16:00;4737;73;2236;318;612;2834;0;101;-1438;0;0;318;0;6174
11;Île-de-France;2024-01-18;16:00;11788;474;0;22;34;5;0;124;11128;0;0;22;0;659
28;Normandie;2024-01-18;16:00;4164;369;10372;144;44;15;0;73;-6853;0;0;91;53;11017
53;Bretagne;2024-01-18;16:00;3487;708;0;286;153;60;-1;56;2225;0;0;247;39;1262
27;Bourgogne-Franche-Comté;2024-01-18;16:00;3256;113;0;366;26;108;0;52;2592;0;0;366;0;665
84;Auvergne-Rhône-Alpes;2024-01-18;16:30;9123;557;9822;204;42;4892;-2;122;-6513;0;0;204;0;15637
76;Occitanie;2024-01-18;16:30;4656;74;2234;299;385;2681;0;99;-1118;0;0;299;0;5772
93;Provence-Alpes-Côte d'Azur;2024-01-18;16:30;4792;1756;0;24;231;1289;0;110;1382;0;0;24;0;3410
53;Bretagne;2024-01-18;16:30;3513;719;0;257;106;143;-1;57;2232;0;0;215;42;1281
32;Hauts-de-France;2024-01-18;16:30;7131;1672;4383;687;12;1;0;133;246;0;0;687;0;6888
28;Normandie;2024-01-18;16:30;4178;368;10372;135;30;15;0;73;-6814;0;0;88;47;10993
52;Pays de la Loire;2024-01-18;16:30;4288;540;0;474;135;1;0;54;3084;0;0;306;169;1204
75;Nouvelle-Aquitaine;2024-01-18;16:30;6076;208;5720;909;211;1175;0;118;-2266;0;0;909;0;8341
11;Île-de-France;2024-01-18;16:30;11816;487;0;19;19;5;0;127;11160;0;0;19;0;657
44;Grand Est;2024-01-18;16:30;6620;1922;10044;647;42;976;-1;150;-7159;0;0;647;0;13780
27;Bourgogne-Franche-Comté;2024-01-18;16:30;3250;113;0;307;19;108;0;52;2651;0;0;307;0;599
24;Centre-Val de Loire;2024-01-18;16:30;3030;90;8631;383;96;51;0;58;-6279;0;0;383;0;9309
53;Bretagne;2024-01-18;17:00;3536;724;0;228;55;185;-1;57;2288;0;0;194;34;1248
93;Provence-Alpes-Côte d'Azur;2024-01-18;17:00;4825;1853;0;22;94;1360;0;109;1388;0;0;22;0;3438
24;Centre-Val de Loire;2024-01-18;17:00;3093;89;8633;371;46;54;0;58;-6160;0;0;371;0;9251
76;Occitanie;2024-01-18;17:00;4477;73;2241;284;177;2758;0;97;-1152;0;0;284;0;5630
84;Auvergne-Rhône-Alpes;2024-01-18;17:00;9123;558;9787;153;20;5431;-2;122;-6947;0;0;153;0;16069
28;Normandie;2024-01-18;17:00;4242;368;10373;138;15;16;0;72;-6740;0;0;90;48;10982
32;Hauts-de-France;2024-01-18;17:00;7170;1729;4384;691;4;1;0;137;227;0;0;691;0;6946
27;Bourgogne-Franche-Comté;2024-01-18;17:00;3252;113;0;280;9;108;0;53;2691;0;0;280;0;563
75;Nouvelle-Aquitaine;2024-01-18;17:00;6062;208;5752;825;118;1209;0;116;-2166;0;0;825;0;8228
11;Île-de-France;2024-01-18;17:00;11956;488;0;23;7;5;0;126;11307;0;0;23;0;649
52;Pays de la Loire;2024-01-18;17:00;4218;545;0;412;78;1;0;55;3127;0;0;274;139;1091
44;Grand Est;2024-01-18;17:00;6579;1925;10049;609;13;942;-1;149;-7107;0;0;609;0;13686
76;Occitanie;2024-01-18;17:30;4579;73;2243;324;51;2979;0;101;-1193;0;0;324;0;5771
27;Bourgogne-Franche-Comté;2024-01-18;17:30;3270;113;0;297;1;108;0;53;2699;0;0;297;0;572
11;Île-de-France;2024-01-18;17:30;12248;485;0;30;1;5;0;123;11603;0;0;30;0;644
75;Nouvelle-Aquitaine;2024-01-18;17:30;6102;210;5767;720;42;1299;0;119;-2054;0;0;720;0;8157
32;Hauts-de-France;2024-01-18;17:30;7311;1730;4384;713;0;1;0;137;343;0;0;713;0;6965
44;Grand Est;2024-01-18;17:30;6673;1930;10051;648;1;1294;-1;149;-7399;0;0;648;0;14072
53;Bretagne;2024-01-18;17:30;3655;721;0;178;20;202;-1;57;2478;0;0;152;26;1177
52;Pays de la Loire;2024-01-18;17:30;4320;558;0;423;25;1;0;54;3259;0;0;248;175;1061
28;Normandie;2024-01-18;17:30;4348;370;10371;142;3;15;0;72;-6625;0;0;90;51;10973
93;Provence-Alpes-Côte d'Azur;2024-01-18;17:30;4934;1875;0;22;13;1408;0;109;1506;0;0;22;0;3427
24;Centre-Val de Loire;2024-01-18;17:30;3136;90;8628;405;11;53;0;58;-6109;0;0;405;0;9245
84;Auvergne-Rhône-Alpes;2024-01-18;17:30;9208;559;9789;141;2;5745;-2;121;-7147;0;0;141;0;16355
28;Normandie;2024-01-18;18:00;4533;370;10369;147;0;16;0;71;-6439;0;0;91;56;10973
93;Provence-Alpes-Côte d'Azur;2024-01-18;18:00;5218;1886;0;22;0;1538;0;110;1662;0;0;22;0;3556
75;Nouvelle-Aquitaine;2024-01-18;18:00;6351;210;5792;661;2;1479;0;127;-1921;0;0;661;0;8271
32;Hauts-de-France;2024-01-18;18:00;7402;1744;4384;775;0;1;0;129;362;0;0;775;0;7033
53;Bretagne;2024-01-18;18:00;3821;722;0;165;3;223;-1;56;2652;0;0;133;32;1168
11;Île-de-France;2024-01-18;18:00;12729;483;0;29;0;5;0;123;12088;0;0;29;0;640
84;Auvergne-Rhône-Alpes;2024-01-18;18:00;9336;556;9802;161;0;6532;-2;121;-7834;0;0;161;0;17170
76;Occitanie;2024-01-18;18:00;4987;74;2248;312;2;3384;0;99;-1132;0;0;312;0;6119
44;Grand Est;2024-01-18;18:00;6760;1937;10060;726;0;1648;-1;153;-7766;0;0;726;0;14523
24;Centre-Val de Loire;2024-01-18;18:00;3270;90;8628;377;0;53;0;57;-5936;0;0;377;0;9205
52;Pays de la Loire;2024-01-18;18:00;4547;568;0;412;2;1;0;54;3510;0;0;244;168;1037
27;Bourgogne-Franche-Comté;2024-01-18;18:00;3395;113;0;276;0;108;0;53;2846;0;0;276;0;550
93;Provence-Alpes-Côte d'Azur;2024-01-18;18:30;5401;1819;0;20;0;1544;0;111;1908;0;0;20;0;3494
27;Bourgogne-Franche-Comté;2024-01-18;18:30;3479;112;0;277;0;107;0;54;2928;0;0;277;0;550
84;Auvergne-Rhône-Alpes;2024-01-18;18:30;9581;556;9793;163;0;6877;-2;123;-7928;0;0;163;0;17510
44;Grand Est;2024-01-18;18:30;6932;1934;10067;726;0;1626;-1;155;-7573;0;0;726;0;14507
11;Île-de-France;2024-01-18;18:30;13003;477;0;21;0;5;0;125;12375;0;0;21;0;628
52;Pays de la Loire;2024-01-18;18:30;4755;558;0;401;0;1;0;54;3742;0;0;263;139;1014
28;Normandie;2024-01-18;18:30;4701;371;10368;153;0;16;0;71;-6277;0;0;99;54;10979
53;Bretagne;2024-01-18;18:30;4070;718;0;157;0;226;-1;56;2914;0;0;123;34;1156
24;Centre-Val de Loire;2024-01-18;18:30;3304;90;8640;373;0;53;0;57;-5910;0;0;373;0;9213
75;Nouvelle-Aquitaine;2024-01-18;18:30;6594;211;5795;640;0;1464;0;132;-1647;0;0;640;0;8242
76;Occitanie;2024-01-18;18:30;5227;74;2253;358;0;3433;0;99;-990;0;0;358;0;6217
32;Hauts-de-France;2024-01-18;18:30;7718;1708;4384;863;0;1;0;127;634;0;0;863;0;7083
53;Bretagne;2024-01-18;19:00;4242;714;0;137;1;223;-1;56;3111;0;0;104;33;1130
75;Nouvelle-Aquitaine;2024-01-18;19:00;6872;211;5796;639;0;1564;0;135;-1473;0;0;639;0;8345
24;Centre-Val de Loire;2024-01-18;19:00;3400;91;8642;369;0;53;0;58;-5813;0;0;369;0;9213
11;Île-de-France;2024-01-18;19:00;13252;476;0;25;0;5;0;126;12622;0;0;25;0;632
52;Pays de la Loire;2024-01-18;19:00;4872;561;0;413;0;1;0;55;3842;0;0;274;139;1030
93;Provence-Alpes-Côte d'Azur;2024-01-18;19:00;5544;1922;0;14;0;1553;0;113;1943;0;0;14;0;3602
32;Hauts-de-France;2024-01-18;19:00;7946;1634;4384;954;0;1;0;131;838;0;0;954;0;7104
84;Auvergne-Rhône-Alpes;2024-01-18;19:00;9828;557;9798;152;0;7533;-2;121;-8331;0;0;152;0;18159
44;Grand Est;2024-01-18;19:00;7036;1935;10065;710;0;1624;-1;155;-7453;0;0;710;0;14488
28;Normandie;2024-01-18;19:00;4843;370;10368;164;0;15;0;71;-6146;0;0;112;52;10988
76;Occitanie;2024-01-18;19:00;5527;75;2258;446;0;3670;0;101;-1024;0;0;446;0;6550
27;Bourgogne-Franche-Comté;2024-01-18;19:00;3530;113;0;243;0;106;0;56;3013;0;0;243;0;518
11;Île-de-France;2024-01-18;19:30;13335;484;0;25;0;5;0;127;12695;0;0;25;0;641
24;Centre-Val de Loire;2024-01-18;19:30;3325;92;8646;352;0;53;0;59;-5876;0;0;352;0;9202
76;Occitanie;2024-01-18;19:30;5715;74;2261;599;0;3549;0;103;-871;0;0;599;0;6586
84;Auvergne-Rhône-Alpes;2024-01-18;19:30;9821;559;9800;172;0;7341;-3;118;-8166;0;0;172;0;17987
27;Bourgogne-Franche-Comté;2024-01-18;19:30;3436;112;0;235;0;113;0;56;2920;0;0;235;0;516
93;Provence-Alpes-Côte d'Azur;2024-01-18;19:30;5645;1953;0;12;0;1534;0;112;2035;0;0;12;0;3611
53;Bretagne;2024-01-18;19:30;4269;713;0;127;0;205;-1;57;3167;0;0;89;38;1101
32;Hauts-de-France;2024-01-18;19:30;8009;1634;4384;1036;0;1;0;133;826;0;0;1036;0;7188
52;Pays de la Loire;2024-01-18;19:30;4949;561;0;488;0;1;0;55;3845;0;0;295;193;1105
28;Normandie;2024-01-18;19:30;4863;371;10368;176;0;15;0;70;-6137;0;0;106;70;11000
75;Nouvelle-Aquitaine;2024-01-18;19:30;6834;212;5797;602;0;1483;0;138;-1395;0;0;602;0;8232
44;Grand Est;2024-01-18;19:30;7127;1863;10066;686;0;1636;-1;154;-7274;0;0;686;0;14404
52;Pays de la Loire;2024-01-18;20:00;4758;570;0;533;0;1;0;54;3600;0;0;310;222;1158
27;Bourgogne-Franche-Comté;2024-01-18;20:00;3388;113;0;228;0;116;0;54;2878;0;0;228;0;511
32;Hauts-de-France;2024-01-18;20:00;7926;1631;4384;1065;0;2;0;133;717;0;0;1065;0;7215
75;Nouvelle-Aquitaine;2024-01-18;20:00;6742;211;5798;562;0;1528;0;137;-1493;0;0;562;0;8236
44;Grand Est;2024-01-18;20:00;7078;1834;10069;649;0;1579;-1;154;-7204;0;0;649;0;14284
24;Centre-Val de Loire;2024-01-18;20:00;3256;92;8648;338;0;53;0;58;-5933;0;0;338;0;9189
53;Bretagne;2024-01-18;20:00;4195;714;0;107;0;173;-1;58;3145;0;0;77;30;1051
11;Île-de-France;2024-01-18;20:00;13147;487;0;26;0;5;0;126;12504;0;0;26;0;644
76;Occitanie;2024-01-18;20:00;5447;74;2266;841;0;3148;0;106;-989;0;0;841;0;6435
93;Provence-Alpes-Côte d'Azur;2024-01-18;20:00;5549;1950;0;16;0;1521;0;112;1950;0;0;16;0;3599
28;Normandie;2024-01-18;20:00;4803;371;10365;179;0;15;0;71;-6198;0;0;96;84;11001
84;Auvergne-Rhône-Alpes;2024-01-18;20:00;9716;559;9782;181;0;7046;-2;118;-7967;0;0;181;0;17684
93;Provence-Alpes-Côte d'Azur;2024-01-18;20:30;5367;1906;0;16;0;1506;0;110;1830;0;0;16;0;3538
