Type_Ouvrage,Code_Ligne,Tension,Ville_Depart,Ville_Arrivee,Capacite_MW,Reg_Depart_Code,Reg_Depart,Reg_Arrivee_Code,Reg_Arrivee
AERIEN,CHESNL71M.SEI,400kV,CHESNOY (LE),MERY-SUR-SEINE,1500,24,Centre-Val de Loire,44,Grand Est
AERIEN,CHESNL72M.SEI,400kV,CHESNOY (LE),MERY-SUR-SEINE,1500,24,Centre-Val de Loire,44,Grand Est
AERIEN,ABLAIL61LATEN,225kV,ABLAINCOURT,LATENA,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CUBNEL71DONZA,400kV,CUBNEZAIS,DONZAC,1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,H.PAUL71VIELM,400kV,HENRI-PAUL,VIELMOULIN,1500,93,Provence-Alpes-Côte d'Azur,27,Bourgogne-Franche-Comté
AERIEN,COMMUL61H.PAU,400kV,COMMUNE,HENRI-PAUL,1500,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,P.TRIL61ZP.TR,225kV,MONTPELLIER,PONT TRINQUAT,400,76,Occitanie,76,Occitanie
AERIEN,P.TRIL61ZP.TR,225kV,PONT TRINQUAT,ST CHRISTOL,400,76,Occitanie,84,Auvergne-Rhône-Alpes
AERIEN,SISTEL61ZBLAU,225kV,CURBANS,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,SISTEL61ZBLAU,225kV,SISTERON,BLAUX,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CHEVIL63ZV.OR,225kV,CHEVILLY,ULIS (LES),400,11,Île-de-France,11,Île-de-France
AERIEN,CHEVIL63ZV.OR,225kV,ULIS (LES),VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,MASSYL64ZMAS5,225kV,CHEVILLY,MASSY,400,11,Île-de-France,11,Île-de-France
AERIEN,MASSYL64ZMAS5,225kV,MASSY,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL64ZMAS5,225kV,CHEVILLY,MASSY,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL64ZMAS5,225kV,MASSY,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,RELE L61VANDI,225kV,RELE,VANDIERES,400,44,Grand Est,44,Grand Est
AERIEN,FLOIRL61PESSA,225kV,FLOIRAC EDF,PESSAC,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CROIXL61H.VIN,225kV,CROIX (LA),HAUT-VINAGE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CHARPL72GREPI,400kV,CHARPENAY,GREPILLES,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,PLAISL61ZAVRO,225kV,PLAISANCE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL61ZAVRO,225kV,VILLEVAUDE,AVRON,400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL62ZAVR5,225kV,PLAISANCE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL62ZAVR5,225kV,VILLEVAUDE,AVRON,400,11,Île-de-France,11,Île-de-France
AERIEN,GRANZL62SSFLO,225kV,GRANZAY,ST-FLORENT,400,75,Nouvelle-Aquitaine,94,Corse
AERIEN,DIRINL62ZTREF,225kV,DIRINON,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,DIRINL62ZTREF,225kV,MARTYRE (LA),SQUIVIDAN,400,53,Bretagne,53,Bretagne
AERIEN,EGUZOL61SSFEY,225kV,EGUZON,STE-FEYRE,400,24,Centre-Val de Loire,75,Nouvelle-Aquitaine
AERIEN,GRAFFL61REICH,225kV,GRAFFENSTADEN,REICHSTETT,400,44,Grand Est,44,Grand Est
AERIEN,DOMLOL72LOUIS,400kV,DOMLOUP,LOUISFERT (POSTE F),1500,53,Bretagne,52,Pays de la Loire
AERIEN,DOMLOL71LOUIS,400kV,DOMLOUP,LOUISFERT,1500,53,Bretagne,52,Pays de la Loire
AERIEN,ARPENL61ZRIC5,225kV,ARPENTS (LES),BONNIERES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ARPENL61ZRIC5,225kV,BONNIERES,RICHEBOURG,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BEUVRL61VENDI,225kV,BEUVRY(LABOURSE),VENDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,P.GASL61TILLI,225kV,PLESSIS-GASSOT,TILLIERS,400,11,Île-de-France,11,Île-de-France
AERIEN,P.GASL62V.BEL,225kV,PLESSIS-GASSOT,VILLIERS-LE-BEL,400,11,Île-de-France,11,Île-de-France
AERIEN,CPNIEL61MOIRA,225kV,CHAMPAGNIER,MOIRANS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CPNIEL61SINAR,225kV,CHAMPAGNIER,SINARD,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,G.COUL62SSROU,225kV,GRAND-COURONNE,ST-ETIENNE DU ROUVRAY,400,28,Normandie,28,Normandie
AERIEN,FARRAL61GRANZ,225kV,FARRADIERE (LA),GRANZAY,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,HOUDRL72M.SEI,400kV,HOUDREVILLE,MERY-SUR-SEINE,1500,44,Grand Est,44,Grand Est
AERIEN,HOUDRL71M.SEI,400kV,HOUDREVILLE,MERY-SUR-SEINE,1500,44,Grand Est,44,Grand Est
AERIEN,HOUDRL72M.SEI,400kV,HOUDREVILLE,MERY-SUR-SEINE,1500,44,Grand Est,44,Grand Est
AERIEN,LONNYL72MASTA,400kV,LONNY,MASTAING,1500,44,Grand Est,32,Hauts-de-France
AERIEN,LONNYL73MASTA,400kV,LONNY,MASTAING,1500,44,Grand Est,32,Hauts-de-France
AERIEN,PTARLL61SAONE,225kV,PONTARLIER,SAONE,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,ATTAQL61ECHIN,225kV,ATTAQUES (LES),ECHINGHEN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ATTAQL62ZRUMI,225kV,ATTAQUES (LES),HOLQUE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ATTAQL62ZRUMI,225kV,HOLQUE,RUMINGHEM,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,E.BOTL61PALUN,225kV,ENCO-DE-BOTTE,PALUN (LA),400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,E.BOTL62PALUN,225kV,ENCO-DE-BOTTE,PALUN (LA),400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CHAN5L71QUINT,400kV,CHANCEAUX,QUINTES (LES),1500,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,BARP L61SAUCA,225kV,BARP(LE),SAUCAT,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,SSCESL61SSCHR,225kV,ST CESAIRE,ST CHRISTOL,400,75,Nouvelle-Aquitaine,84,Auvergne-Rhône-Alpes
AERIEN,CREYSL72GEN.P,400kV,CREYS,GENISSIAT-POSTE,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,VAUPAL61YAINV,225kV,VAUPALIERE (LA),YAINVILLE,400,28,Normandie,28,Normandie
AERIEN,G.COUL62VAUPA,225kV,GRAND-COURONNE,VAUPALIERE (LA),400,28,Normandie,28,Normandie
AERIEN,G.COUL61ROUGE,225kV,GRAND-COURONNE,ROUGEMONTIER,400,28,Normandie,28,Normandie
AERIEN,G.COUL62ROUGE,225kV,GRAND-COURONNE,ROUGEMONTIER,400,28,Normandie,28,Normandie
AERIEN,COULAL72P.COR,400kV,COULANGE,PIVOZ CORDIER,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,COR.PL61GUERS,225kV,CORDEMAIS-POSTE,GUERSAC,400,52,Pays de la Loire,52,Pays de la Loire
AERIEN,BREAUL61PRELE,225kV,BREAU,PRELES (LES),400,11,Île-de-France,27,Bourgogne-Franche-Comté
AERIEN,BREAUL31PRELE,225kV,BREAU,PRELES (LES),400,11,Île-de-France,27,Bourgogne-Franche-Comté
AERIEN,COR.PL71LOUIS,400kV,CORDEMAIS-P,LOUISFERT (POSTE F),1500,52,Pays de la Loire,52,Pays de la Loire
AERIEN,MENUEL73TAUTE,400kV,MENUEL,TAUTE,1500,28,Normandie,28,Normandie
AERIEN,PRRTTL61SEQUE,225kV,PIERRETTE (LA),SEQUEDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,LAUNAL61RAN.P,225kV,LAUNAY,RANCE-POSTE,400,28,Normandie,28,Normandie
AERIEN,Q.SEIL61TAMAR,225kV,QUATRE SEIGNEURS,TAMAREAU,400,76,Occitanie,76,Occitanie
AERIEN,Q.SEIL62TAMAR,225kV,QUATRE SEIGNEURS,TAMAREAU,400,76,Occitanie,76,Occitanie
AERIEN,MARGEL61RUEYR,225kV,MARGERIDE,RUEYRES,400,76,Occitanie,76,Occitanie
AERIEN,MORBRL61SONNE,225kV,MORBRAS,SONNETTES,400,11,Île-de-France,11,Île-de-France
AERIEN,ANSERL61PRRTT,225kV,ANSEREUILLES (LES),PIERRETTE (LA),400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,GOURJL61VERFE,225kV,GOURJADE,VERFEIL,400,76,Occitanie,76,Occitanie
AERIEN,GOURJL61ZMIOL,225kV,GOURJADE,MIOLLES,400,76,Occitanie,76,Occitanie
AERIEN,GOURJL61ZMIOL,225kV,MIOLLES,ST-VICTOR,400,76,Occitanie,76,Occitanie
AERIEN,AQUEDL61ZCOQU,225kV,AQUEDUCS (LES),COQUIBUS,400,11,Île-de-France,32,Hauts-de-France
AERIEN,AQUEDL61ZCOQU,225kV,COQUIBUS,GRIGNY,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,AQUEDL62ZCOQ5,225kV,AQUEDUCS (LES),COQUIBUS,400,11,Île-de-France,32,Hauts-de-France
AERIEN,AQUEDL62ZCOQ5,225kV,COQUIBUS,GRIGNY,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,B.HAML61ZB.HA,225kV,BASSE HAM,ST-HUBERT,400,44,Grand Est,44,Grand Est
AERIEN,B.HAML61ZB.HA,225kV,ST-HUBERT,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,B.HAML61ZB.HA,225kV,BASSE HAM,ST-HUBERT,400,44,Grand Est,44,Grand Est
AERIEN,B.HAML61ZB.HA,225kV,ST-HUBERT,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,CORNIL71M.LAN,400kV,CORNIER,MONTAGNY-LES-LANCHES,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BOISSL61MEYZI,225kV,BOISSE (LA),MEYZIEU,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BOISSL62MIONS,225kV,BOISSE (LA),MIONS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BAIXAL72GAUDI,400kV,BAIXAS,LA GAUDIERE,1500,76,Occitanie,93,Provence-Alpes-Côte d'Azur
AERIEN,HOUDRL71VINCE,400kV,HOUDREVILLE,VINCEY,1500,44,Grand Est,44,Grand Est
AERIEN,.AUBAL61M.MA5,225kV,AUBANGE,MT-SAINT-MARTIN,400,0,Étranger,44,Grand Est
AERIEN,.AUBAL61MOULA,225kV,AUBANGE,MOULAINE,400,0,Étranger,44,Grand Est
AERIEN,ROUGEL72TILL5,400kV,ROUGEMONTIER,TILLEUL,1500,28,Normandie,28,Normandie
AERIEN,BATZEL61MARL6,225kV,BATZENDORF,MARLENHEIM,400,44,Grand Est,44,Grand Est
AERIEN,MARL6L61REICH,225kV,MARLENHEIM,REICHSTETT,400,44,Grand Est,44,Grand Est
AERIEN,P.GASL62V.BEL,225kV,PLESSIS-GASSOT,VILLIERS-LE-BEL,400,11,Île-de-France,11,Île-de-France
AERIEN,LONNYL72MASTA,400kV,LONNY,MASTAING,1500,44,Grand Est,32,Hauts-de-France
AERIEN,PRIMEL62SAUS5,225kV,PRIMEVERES,SAUSSET,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,H.VINL61HELLE,225kV,HAUT-VINAGE,HELLEMMES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,H.VINL62HELLE,225kV,HAUT-VINAGE,HELLEMMES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FROMAL63ZFRO6,225kV,CERGY,CORMEILLES,400,11,Île-de-France,28,Normandie
AERIEN,FROMAL63ZFRO6,225kV,CORMEILLES,FROMAINVILLE,400,28,Normandie,28,Normandie
AERIEN,CHAV6L61GEN.P,225kV,CHAVANOD,GENISSIAT-POSTE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,ROM  L71VALDI,400kV,ROM,VALDIVIENNE,1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,GRANZL72VALDI,400kV,GRANZAY,VALDIVIENNE,1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,COMPIL61MORU,225kV,COMPIEGNE,MORU,400,32,Hauts-de-France,11,Île-de-France
AERIEN,AVELIL72WARAN,400kV,AVELIN,WARANDE,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MEZE5L72TILL5,400kV,MEZEROLLES,TILLEUL,1500,32,Hauts-de-France,28,Normandie
AERIEN,G.ILEL61ZMER7,225kV,FROGES,GRANDE-ILE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,G.ILEL61ZMER7,225kV,GRANDE-ILE,MERCIERS (LES),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GRAV5L73WARAN,400kV,GRAVELINES (CENTRALE),WARANDE,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ARGIEL61SIERE,225kV,ARGIESANS,SIERENTZ,400,27,Bourgogne-Franche-Comté,44,Grand Est
AERIEN,D.FRAL61LINGO,225kV,DIGUE-DES-FRANCAIS,LINGOSTIERE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,D.FRAL62LINGO,225kV,DIGUE-DES-FRANCAIS,LINGOSTIERE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,H.BORL61ZLIES,225kV,CERGY,HAUTE-BORNE,400,11,Île-de-France,11,Île-de-France
AERIEN,H.BORL61ZLIES,225kV,HAUTE-BORNE,LIESSE,400,11,Île-de-France,11,Île-de-France
AERIEN,GRIM5L62TRANS,225kV,GRIMAUD,TRANS,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,MALLEL61RQROU,225kV,MALLEMORT (CLIENT),ROQUEROUSSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,MIOLLL61ZMIOL,225kV,GOURJADE,MIOLLES,400,76,Occitanie,76,Occitanie
AERIEN,MIOLLL61ZMIOL,225kV,MIOLLES,ST-VICTOR,400,76,Occitanie,76,Occitanie
AERIEN,G.CAIL61VALEN,225kV,GROS-CAILLOU,VALENCIENNES,400,11,Île-de-France,32,Hauts-de-France
AERIEN,HELLEL62M.LIL,225kV,HELLEMMES,MOULINS LILLE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BRAUDL74CUBNE,400kV,BRAUD,CUBNEZAIS,1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,DONZAL71LESQU,400kV,DONZAC,LESQUIVE,1500,75,Nouvelle-Aquitaine,76,Occitanie
AERIEN,DONZAL72VERFE,400kV,DONZAC,VERFEIL,1500,75,Nouvelle-Aquitaine,76,Occitanie
AERIEN,MORBRL72VLEVA,400kV,MORBRAS,VILLEVAUDE,1500,11,Île-de-France,11,Île-de-France
AERIEN,SEREIL61TONNE,225kV,SEREIN,TONNERRE,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,LANDRL61VIGY,225kV,LANDRES,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,CPNIEL61MOIRA,225kV,CHAMPAGNIER,MOIRANS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,S.PONL61SISTE,225kV,SERRE-PONCON,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,ORAISL61SISTE,225kV,ORAISON,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,S.PONL61SISTE,225kV,SERRE-PONCON,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,PRIONL71ZT.SU,400kV,PRIONNET,TAVEL,1500,76,Occitanie,76,Occitanie
AERIEN,PRIONL71ZT.SU,400kV,TAVEL,TORE SUPRA,1500,76,Occitanie,76,Occitanie
AERIEN,FEROUL61TALAM,225kV,FEROUGE,TALAMET,400,75,Nouvelle-Aquitaine,76,Occitanie
AERIEN,ARGOEL71TERRI,400kV,ARGOEUVES,TERRIER,1500,32,Hauts-de-France,11,Île-de-France
AERIEN,BAYETL71GAUGL,400kV,BAYET,GAUGLIN,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,SSJULL62VIGY,225kV,ST-JULIEN,VIGY,400,27,Bourgogne-Franche-Comté,44,Grand Est
AERIEN,LAVEYL61MTGRO,225kV,LAVEYRUNE,MONTGROS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BARNAL74PALUE,400kV,BARNABOS,PALUEL,1500,28,Normandie,28,Normandie
AERIEN,BARNAL73PALUE,400kV,BARNABOS,PALUEL,1500,28,Normandie,28,Normandie
AERIEN,BARNAL74PALUE,400kV,BARNABOS,PALUEL,1500,28,Normandie,28,Normandie
AERIEN,AOSTEL61ZMAR8,225kV,AOSTE,BRENS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,AOSTEL61ZMAR8,225kV,BRENS,MARNISE (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CHAFFL71SSV.O,400kV,CHAFFARD (LE),ST-VULBAS-OUEST,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CUBNEL72MQIS,400kV,CUBNEZAIS,MARQUIS (LE),1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CIROLL72VLEJU,400kV,CIROLLIERS,VILLEJUST,1500,11,Île-de-France,11,Île-de-France
AERIEN,CIROLL71VLEJU,400kV,CIROLLIERS,VILLEJUST,1500,11,Île-de-France,11,Île-de-France
AERIEN,ARMENL62WEPPE,225kV,ARMENTIERES,WEPPES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FALLOL63ZFANA,225kV,FALLOU,FANAUDES,400,11,Île-de-France,11,Île-de-France
AERIEN,FALLOL63ZFANA,225kV,FANAUDES,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,FALLOL64ZFAN5,225kV,FALLOU,FANAUDES,400,11,Île-de-France,11,Île-de-France
AERIEN,FALLOL64ZFAN5,225kV,FANAUDES,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,GOUVIL61P.GAS,225kV,GOUVIEUX,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,P.GASL61ZB.FR,225kV,CARRIERES,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,P.GASL61ZB.FR,225kV,PLESSIS-GASSOT,BELLOY-EN-FRANCE,400,11,Île-de-France,11,Île-de-France
AERIEN,ROGNAL61RQROU,225kV,ROGNAC,ROQUEROUSSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,ROGNAL31RQROU,225kV,ROGNAC,ROQUEROUSSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,AMIENL62ARGOE,225kV,AMIENS,ARGOEUVES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,GEN.PL61SERRI,225kV,GENISSIAT-POSTE,SERRIERES,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,FALLOL63ZFANA,225kV,FALLOU,FANAUDES,400,11,Île-de-France,11,Île-de-France
AERIEN,FALLOL63ZFANA,225kV,FANAUDES,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,ZCARRL61ZSEMO,225kV,CARRES(LES),DAMBRON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,ZCARRL61ZSEMO,225kV,DAMBRON,TIVERNON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,ZCARRL61ZSEMO,225kV,TIVERNON,VILLEJUST,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,O.CHAL61RUEYR,225kV,ONET-LE-CHATEAU,RUEYRES,400,76,Occitanie,76,Occitanie
AERIEN,O.CHAL61ZS.CU,225kV,AYRES,SALLES CURAN,400,76,Occitanie,76,Occitanie
AERIEN,O.CHAL61ZS.CU,225kV,SALLES CURAN,ONET-LE-CHATEAU,400,76,Occitanie,76,Occitanie
AERIEN,CHAN5L71DISTR,400kV,CHANCEAUX,DISTRE,1500,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,CREC6L61LESTR,225kV,CRECHETS (LES),LESTREM,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,AVELIL61MASTA,225kV,AVELIN,MASTAING,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CBRY L71PENC5,400kV,CHAMBRY,PENCHARD,1500,32,Hauts-de-France,11,Île-de-France
AERIEN,LAVERL63RENAI,225kV,LAVERA,RENAIRES,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,B.MONL61GERVA,225kV,BEAUMONT-MONTEUX,GERVANS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,G.COLL62WARAN,225kV,GRAND COLOMBIER,WARANDE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,SSNABL61ZSSNA,225kV,ETIVAL,ST-NABORD,400,44,Grand Est,44,Grand Est
AERIEN,SSNABL61ZSSNA,225kV,ST-NABORD,VINCEY,400,44,Grand Est,44,Grand Est
AERIEN,SSNABL61ZSSNA,225kV,ETIVAL,ST-NABORD,400,44,Grand Est,44,Grand Est
AERIEN,SSNABL61ZSSNA,225kV,ST-NABORD,VINCEY,400,44,Grand Est,44,Grand Est
AERIEN,SSNABL61ZSSNA,225kV,ETIVAL,ST-NABORD,400,44,Grand Est,44,Grand Est
AERIEN,SSNABL61ZSSNA,225kV,ST-NABORD,VINCEY,400,44,Grand Est,44,Grand Est
AERIEN,CREC6L61WEPPE,225kV,CRECHETS (LES),WEPPES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,P.JERL61VAUPA,225kV,PORT-JEROME,VAUPALIERE (LA),400,28,Normandie,28,Normandie
AERIEN,SAINNL61YAINV,225kV,SAINNEVILLE,YAINVILLE,400,28,Normandie,28,Normandie
AERIEN,ARRIGL61MORBR,225kV,ARRIGHI,MORBRAS,400,94,Corse,11,Île-de-France
AERIEN,ARRIGL62MORBR,225kV,ARRIGHI,MORBRAS,400,94,Corse,11,Île-de-France
AERIEN,LONNYL71MOULA,400kV,LONNY,MOULAINE,1500,44,Grand Est,44,Grand Est
AERIEN,MARL6L61REICH,225kV,MARLENHEIM,REICHSTETT,400,44,Grand Est,44,Grand Est
AERIEN,P.SEPL61SANDO,225kV,PONT-SEPT,SANDOUVILLE,400,28,Normandie,28,Normandie
AERIEN,MORIHL62ZKERL,225kV,CHEVIRE,CORDEMAIS-POSTE,400,52,Pays de la Loire,52,Pays de la Loire
AERIEN,MORIHL62ZKERL,225kV,CORDEMAIS-POSTE,MORIHAN,400,52,Pays de la Loire,53,Bretagne
AERIEN,COUCHL61VIELM,225kV,COUCHEY,VIELMOULIN,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,AQUEDL63CIROL,225kV,AQUEDUCS (LES),CIROLLIERS,400,11,Île-de-France,11,Île-de-France
AERIEN,JALISL61LESQU,225kV,JALIS,LESQUIVE,400,76,Occitanie,76,Occitanie
AERIEN,LESQUL61VERLH,225kV,LESQUIVE,VERLHAGUET,400,76,Occitanie,76,Occitanie
AERIEN,.RIDDL61CORNI,225kV,CORNIER,RIDDES,400,84,Auvergne-Rhône-Alpes,0,Étranger
AERIEN,.SSTRL61CORNI,225kV,CORNIER,SAINT-TRIPHON,400,84,Auvergne-Rhône-Alpes,0,Étranger
AERIEN,TAVELL71ZT.SU,400kV,PRIONNET,TAVEL,1500,76,Occitanie,76,Occitanie
AERIEN,TAVELL71ZT.SU,400kV,TAVEL,TORE SUPRA,1500,76,Occitanie,76,Occitanie
AERIEN,AULNOL61P.SAM,225kV,AULNOYE,PONT-SUR-SAMBRE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BUIREL61P.SAM,225kV,BUIRE,PONT-SUR-SAMBRE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FEUILL61PONTE,225kV,FEUILLANE,PONTEAU,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,FEUILL62PONTE,225kV,FEUILLANE,PONTEAU,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,MOLE L61RUEYR,225kV,MOLE (LA),RUEYRES,400,75,Nouvelle-Aquitaine,76,Occitanie
AERIEN,MOLE L62RUEYR,225kV,MOLE (LA),RUEYRES,400,75,Nouvelle-Aquitaine,76,Occitanie
AERIEN,ROUGEL61YAINV,225kV,ROUGEMONTIER,YAINVILLE,400,28,Normandie,28,Normandie
AERIEN,CPNIEL62EYBEN,225kV,CHAMPAGNIER,EYBENS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CPNIEL61EYBEN,225kV,CHAMPAGNIER,EYBENS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BARBUL61CRENE,225kV,BARBUISE,CRENEY,400,44,Grand Est,44,Grand Est
AERIEN,AVOINL61QUINT,225kV,AVOINE,QUINTES (LES),400,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,MOIRAL61ZP.IL,225kV,CONFLUENT,MOIRANS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,MOIRAL61ZP.IL,225kV,MOIRANS,PERELLE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GONESL61ZGONE,225kV,PLESSIS-GASSOT,SAUSSET,400,11,Île-de-France,93,Provence-Alpes-Côte d'Azur
AERIEN,GONESL61ZGONE,225kV,SAUSSET,GONESSE,400,93,Provence-Alpes-Côte d'Azur,11,Île-de-France
AERIEN,GAUDIL71TAMAR,400kV,LA GAUDIERE,TAMAREAU,1500,93,Provence-Alpes-Côte d'Azur,76,Occitanie
AERIEN,DAMBRL71YVE.O,400kV,DAMBRON,YVELINES-OUEST,1500,24,Centre-Val de Loire,11,Île-de-France
