Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW);nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
11;Île-de-France;2024-12-02;06:00;7917;146;0;76;0;5;0;136;7555;0;0;76;0;363;0.0;363.0;0.0
11;Île-de-France;2024-12-02;07:00;9028;145;0;65;0;5;0;130;8681;0;0;65;0;345;0.0;345.0;0.0
11;Île-de-France;2024-12-02;08:00;9605;155;0;65;0;5;0;128;9253;0;0;65;0;353;0.0;353.0;0.0
11;Île-de-France;2024-12-02;09:00;9857;155;0;47;10;5;0;124;9517;0;0;47;0;341;0.0;341.0;0.0
11;Île-de-France;2024-12-02;10:00;9849;154;0;49;24;5;0;129;9490;0;0;49;0;361;0.0;361.0;0.0
11;Île-de-France;2024-12-02;11:00;9836;153;0;51;63;5;0;128;9437;0;0;51;0;400;0.0;400.0;0.0
11;Île-de-France;2024-12-02;12:00;9890;167;0;45;72;5;0;132;9471;0;0;45;0;421;0.0;421.0;0.0
11;Île-de-France;2024-12-02;13:00;9827;252;0;54;74;5;0;118;9326;0;0;54;0;503;0.0;503.0;0.0
11;Île-de-France;2024-12-02;14:00;9535;261;0;64;72;5;0;134;9001;0;0;64;0;536;0.0;536.0;0.0
11;Île-de-France;2024-12-02;15:00;9231;261;0;70;61;5;0;136;8700;0;0;70;0;533;0.0;533.0;0.0
11;Île-de-France;2024-12-02;16:00;9215;263;0;69;12;5;0;132;8732;0;0;69;0;481;0.0;481.0;0.0
11;Île-de-France;2024-12-02;17:00;9787;264;0;64;0;5;0;130;9325;0;0;64;0;463;0.0;463.0;0.0
11;Île-de-France;2024-12-02;18:00;10143;263;0;72;0;5;0;133;9671;0;0;72;0;473;0.0;473.0;0.0
11;Île-de-France;2024-12-02;19:00;10523;263;0;65;0;5;0;134;10056;0;0;65;0;467;0.0;467.0;0.0
11;Île-de-France;2024-12-02;20:00;10418;263;0;60;0;5;0;135;9956;0;0;60;0;463;0.0;463.0;0.0
11;Île-de-France;2024-12-02;21:00;9771;263;0;71;0;5;0;130;9303;0;0;71;0;469;0.0;469.0;0.0
11;Île-de-France;2024-12-02;22:00;9159;263;0;73;0;5;0;134;8687;0;0;73;0;475;0.0;475.0;0.0
11;Île-de-France;2024-12-02;23:00;9164;263;0;72;0;5;0;136;8689;0;0;72;0;476;0.0;476.0;0.0
24;Centre-Val de Loire;2024-01-18;00:00;2772;90;8483;406;0;15;0;58;-6281;0;0;406;0;9052;1694.0;7358.0;6789.0
24;Centre-Val de Loire;2024-01-18;01:00;2698;90;8449;738;0;7;0;58;-6643;0;0;738;0;9342;1651.0;7691.0;6798.0
24;Centre-Val de Loire;2024-01-18;02:00;2635;90;8449;1003;0;6;0;59;-6972;0;0;1003;0;9607;1640.0;7967.0;6809.0
24;Centre-Val de Loire;2024-01-18;03:00;2623;90;8500;1014;0;6;0;60;-7046;0;0;1014;0;9670;1693.0;7977.0;6807.0
24;Centre-Val de Loire;2024-01-18;04:00;2547;90;8424;981;0;6;0;62;-7017;0;0;981;0;9563;1695.0;7868.0;6729.0
24;Centre-Val de Loire;2024-01-18;05:00;2661;91;8454;1014;0;6;0;61;-6965;0;0;1014;0;9626;1719.0;7907.0;6735.0
24;Centre-Val de Loire;2024-01-18;06:00;2876;91;8482;1020;0;13;0;60;-6791;0;0;1020;0;9666;1719.0;7947.0;6763.0
24;Centre-Val de Loire;2024-01-18;07:00;3183;91;8482;912;0;14;0;59;-6377;0;0;912;0;9558;1727.0;7831.0;6755.0
24;Centre-Val de Loire;2024-01-18;08:00;3341;95;8490;804;0;53;0;58;-6160;0;0;804;0;9500;1728.0;7772.0;6762.0
24;Centre-Val de Loire;2024-01-18;09:00;3348;95;8608;780;1;54;0;58;-6248;0;0;780;0;9596;1728.0;7868.0;6880.0
24;Centre-Val de Loire;2024-01-18;10:00;3317;93;8631;517;48;53;0;57;-6082;0;0;517;0;9399;1730.0;7669.0;6901.0
24;Centre-Val de Loire;2024-01-18;11:00;3347;95;8635;460;137;53;0;58;-6092;0;0;460;0;9438;1731.0;7707.0;6904.0
24;Centre-Val de Loire;2024-01-18;12:00;3285;95;8638;445;179;53;0;60;-6185;0;0;445;0;9470;1728.0;7742.0;6910.0
24;Centre-Val de Loire;2024-01-18;13:00;3174;95;8638;288;230;53;0;58;-6188;0;0;288;0;9362;1726.0;7636.0;6912.0
24;Centre-Val de Loire;2024-01-18;14:00;3109;95;8634;305;247;53;0;58;-6283;0;0;305;0;9392;1723.0;7669.0;6911.0
24;Centre-Val de Loire;2024-01-18;15:00;3096;94;8632;373;215;46;0;56;-6320;0;0;373;0;9416;1722.0;7694.0;6910.0
24;Centre-Val de Loire;2024-01-18;16:00;3070;93;8629;436;152;46;0;58;-6344;0;0;436;0;9414;1723.0;7691.0;6906.0
24;Centre-Val de Loire;2024-01-18;17:00;3136;90;8628;405;11;53;0;58;-6109;0;0;405;0;9245;1722.0;7523.0;6906.0
24;Centre-Val de Loire;2024-01-18;18:00;3304;90;8640;373;0;53;0;57;-5910;0;0;373;0;9213;1720.0;7493.0;6920.0
24;Centre-Val de Loire;2024-01-18;19:00;3400;91;8642;369;0;53;0;58;-5813;0;0;369;0;9213;1720.0;7493.0;6922.0
24;Centre-Val de Loire;2024-01-18;20:00;3256;92;8648;338;0;53;0;58;-5933;0;0;338;0;9189;1720.0;7469.0;6928.0
24;Centre-Val de Loire;2024-01-18;21:00;3100;92;8646;293;0;52;0;58;-6042;0;0;293;0;9141;1719.0;7422.0;6927.0
24;Centre-Val de Loire;2024-01-18;22:00;3066;92;8651;297;0;15;0;57;-6047;0;0;297;0;9112;1721.0;7391.0;6930.0
24;Centre-Val de Loire;2024-01-18;23:00;3048;93;8653;260;0;15;0;57;-6030;0;0;260;0;9078;1721.0;7357.0;6932.0
24;Centre-Val de Loire;2024-02-04;00:00;2274;67;7027;97;0;4;0;61;-4983;0;0;97;0;7256;842.0;6414.0;6185.0
24;Centre-Val de Loire;2024-02-04;01:00;2138;67;7035;147;0;4;0;61;-5175;0;0;147;0;7314;841.0;6473.0;6194.0
24;Centre-Val de Loire;2024-02-04;02:00;2141;67;6885;161;0;4;0;63;-5039;0;0;161;0;7180;840.0;6340.0;6045.0
24;Centre-Val de Loire;2024-02-04;03:00;1994;67;6814;134;0;4;0;63;-5087;0;0;134;0;7082;839.0;6243.0;5975.0
24;Centre-Val de Loire;2024-02-04;04:00;1886;67;6889;148;0;4;0;62;-5284;0;0;148;0;7170;838.0;6332.0;6051.0
24;Centre-Val de Loire;2024-02-04;05:00;1825;67;7120;123;0;4;0;62;-5552;0;0;123;0;7376;841.0;6535.0;6279.0
24;Centre-Val de Loire;2024-02-04;06:00;1877;67;7121;112;0;4;0;61;-5488;0;0;112;0;7365;842.0;6523.0;6279.0
24;Centre-Val de Loire;2024-02-04;07:00;1963;67;7075;100;0;4;0;61;-5344;0;0;100;0;7307;842.0;6465.0;6233.0
24;Centre-Val de Loire;2024-02-04;08:00;1982;66;7067;97;0;4;0;60;-5312;0;0;97;0;7294;842.0;6452.0;6225.0
24;Centre-Val de Loire;2024-02-04;09:00;2126;66;7083;100;14;4;0;60;-5201;0;0;100;0;7327;842.0;6485.0;6241.0
24;Centre-Val de Loire;2024-02-04;10:00;2156;66;7120;110;46;4;0;59;-5249;0;0;110;0;7405;848.0;6557.0;6272.0
24;Centre-Val de Loire;2024-02-04;11:00;2208;67;7073;127;86;4;0;60;-5209;0;0;127;0;7417;852.0;6565.0;6221.0
24;Centre-Val de Loire;2024-02-04;12:00;2262;67;7010;186;111;4;0;61;-5176;0;0;186;0;7439;852.0;6587.0;6158.0
24;Centre-Val de Loire;2024-02-04;13:00;2254;67;7003;200;117;4;0;60;-5196;0;0;200;0;7451;851.0;6600.0;6152.0
24;Centre-Val de Loire;2024-02-04;14:00;2106;67;7010;215;118;4;0;57;-5366;0;0;215;0;7471;851.0;6620.0;6159.0
24;Centre-Val de Loire;2024-02-04;15:00;2106;67;7166;223;110;4;0;61;-5525;0;0;223;0;7631;852.0;6779.0;6314.0
24;Centre-Val de Loire;2024-02-04;16:00;2029;67;7232;209;76;4;0;61;-5620;0;0;209;0;7649;852.0;6797.0;6380.0
24;Centre-Val de Loire;2024-02-04;17:00;2044;67;7250;228;31;4;0;60;-5596;0;0;228;0;7640;852.0;6788.0;6398.0
24;Centre-Val de Loire;2024-02-04;18:00;2193;67;7235;217;0;4;0;59;-5390;0;0;217;0;7582;851.0;6731.0;6384.0
24;Centre-Val de Loire;2024-02-04;19:00;2358;67;7266;150;0;4;0;60;-5189;0;0;150;0;7547;852.0;6695.0;6414.0
24;Centre-Val de Loire;2024-02-04;20:00;2334;67;7282;162;0;4;0;60;-5241;0;0;162;0;7575;852.0;6723.0;6430.0
24;Centre-Val de Loire;2024-02-04;21:00;2238;67;7496;220;0;4;0;61;-5610;0;0;220;0;7848;852.0;6996.0;6644.0
24;Centre-Val de Loire;2024-02-04;22:00;2262;67;7477;198;0;4;0;61;-5545;0;0;198;0;7807;852.0;6955.0;6625.0
24;Centre-Val de Loire;2024-02-04;23:00;2176;67;7556;134;0;4;0;61;-5646;0;0;134;0;7822;852.0;6970.0;6704.0
24;Centre-Val de Loire;2024-03-12;00:00;2302;54;7790;380;0;43;0;51;-6016;0;0;380;0;8318;865.0;7453.0;6925.0
24;Centre-Val de Loire;2024-03-12;01:00;2215;54;7789;376;0;12;0;50;-6066;0;0;376;0;8281;865.0;7416.0;6924.0
24;Centre-Val de Loire;2024-03-12;02:00;2103;54;7792;378;0;12;0;49;-6182;0;0;378;0;8285;865.0;7420.0;6927.0
24;Centre-Val de Loire;2024-03-12;03:00;2046;54;7795;383;0;11;0;50;-6247;0;0;383;0;8293;865.0;7428.0;6930.0
24;Centre-Val de Loire;2024-03-12;04:00;2011;54;7797;415;0;11;0;51;-6317;0;0;415;0;8328;865.0;7463.0;6932.0
24;Centre-Val de Loire;2024-03-12;05:00;2075;54;7800;400;0;11;0;51;-6241;0;0;400;0;8316;865.0;7451.0;6935.0
24;Centre-Val de Loire;2024-03-12;06:00;2302;55;7801;343;0;18;0;51;-5965;0;0;343;0;8268;866.0;7402.0;6935.0
24;Centre-Val de Loire;2024-03-12;07:00;2548;54;7803;305;2;53;0;51;-5721;0;0;305;0;8268;866.0;7402.0;6937.0
24;Centre-Val de Loire;2024-03-12;08:00;2577;55;7800;276;61;59;0;54;-5728;0;0;276;0;8305;867.0;7438.0;6933.0
24;Centre-Val de Loire;2024-03-12;09:00;2542;52;7798;223;172;59;0;52;-5816;0;0;223;0;8356;868.0;7488.0;6930.0
24;Centre-Val de Loire;2024-03-12;10:00;2554;54;7793;212;234;59;0;51;-5848;0;0;212;0;8403;866.0;7537.0;6927.0
24;Centre-Val de Loire;2024-03-12;11:00;2534;54;7778;327;283;59;0;50;-6018;0;0;327;0;8551;865.0;7686.0;6913.0
24;Centre-Val de Loire;2024-03-12;12:00;2529;54;7772;500;279;52;0;50;-6178;0;0;500;0;8707;864.0;7843.0;6908.0
24;Centre-Val de Loire;2024-03-12;13:00;2569;54;7770;554;272;52;0;50;-6182;0;0;554;0;8752;860.0;7892.0;6910.0
24;Centre-Val de Loire;2024-03-12;14:00;2478;54;7761;606;219;20;0;50;-6232;0;0;606;0;8710;859.0;7851.0;6902.0
24;Centre-Val de Loire;2024-03-12;15:00;2442;54;7754;621;177;20;0;51;-6236;0;0;621;0;8677;858.0;7819.0;6896.0
24;Centre-Val de Loire;2024-03-12;16:00;2353;54;7750;417;154;18;0;52;-6093;0;0;417;0;8445;856.0;7589.0;6894.0
24;Centre-Val de Loire;2024-03-12;17:00;2244;54;7744;445;97;20;0;52;-6168;0;0;445;0;8412;855.0;7557.0;6889.0
24;Centre-Val de Loire;2024-03-12;18:00;2355;54;7741;473;30;20;0;55;-6017;0;0;473;0;8373;855.0;7518.0;6886.0
24;Centre-Val de Loire;2024-03-12;19:00;2542;54;7740;483;0;59;0;53;-5847;0;0;483;0;8389;854.0;7535.0;6886.0
24;Centre-Val de Loire;2024-03-12;20:00;2473;54;7737;569;0;59;0;52;-5999;0;0;569;0;8471;854.0;7617.0;6883.0
24;Centre-Val de Loire;2024-03-12;21:00;2323;54;7738;822;0;29;0;52;-6371;0;0;822;0;8695;854.0;7841.0;6884.0
24;Centre-Val de Loire;2024-03-12;22:00;2251;54;7738;784;0;28;0;51;-6404;0;0;784;0;8655;854.0;7801.0;6884.0
24;Centre-Val de Loire;2024-03-12;23:00;2220;54;7734;635;0;28;0;51;-6283;0;0;635;0;8502;853.0;7649.0;6881.0
24;Centre-Val de Loire;2024-06-12;00:00;1918;0;10424;195;0;22;0;58;-8781;0;0;195;0;10699;882.0;9817.0;9542.0
24;Centre-Val de Loire;2024-06-12;01:00;1753;0;10385;214;0;23;0;58;-8928;0;0;214;0;10680;882.0;9798.0;9503.0
24;Centre-Val de Loire;2024-06-12;02:00;1703;0;10363;185;0;23;0;58;-8925;0;0;185;0;10629;883.0;9746.0;9480.0
24;Centre-Val de Loire;2024-06-12;03:00;1611;0;10362;166;0;6;0;58;-8981;0;0;166;0;10592;884.0;9708.0;9478.0
24;Centre-Val de Loire;2024-06-12;04:00;1573;0;10368;145;0;5;0;58;-9004;0;0;145;0;10576;885.0;9691.0;9483.0
24;Centre-Val de Loire;2024-06-12;05:00;1598;0;10404;117;0;13;0;59;-8996;0;0;117;0;10593;886.0;9707.0;9518.0
24;Centre-Val de Loire;2024-06-12;06:00;1717;0;10412;145;9;21;0;59;-8929;0;0;145;0;10646;886.0;9760.0;9526.0
24;Centre-Val de Loire;2024-06-12;07:00;1855;0;10408;119;73;23;0;59;-8827;0;0;119;0;10682;885.0;9797.0;9523.0
24;Centre-Val de Loire;2024-06-12;08:00;2004;0;10397;35;249;23;0;59;-8759;0;0;35;0;10763;883.0;9880.0;9514.0
24;Centre-Val de Loire;2024-06-12;09:00;2052;0;10403;14;485;23;0;58;-8931;0;0;14;0;10983;882.0;10101.0;9521.0
24;Centre-Val de Loire;2024-06-12;10:00;2118;0;10334;11;595;23;0;58;-8902;0;0;11;0;11021;882.0;10139.0;9452.0
24;Centre-Val de Loire;2024-06-12;11:00;2120;0;10348;7;689;5;0;58;-8988;0;0;7;0;11107;882.0;10225.0;9466.0
24;Centre-Val de Loire;2024-06-12;12:00;2165;0;10363;17;669;5;0;59;-8949;0;0;17;0;11113;882.0;10231.0;9481.0
24;Centre-Val de Loire;2024-06-12;13:00;2216;0;10335;25;641;5;0;58;-8849;0;0;25;0;11064;881.0;10183.0;9454.0
24;Centre-Val de Loire;2024-06-12;14:00;2218;0;9796;26;597;5;0;59;-8265;0;0;26;0;10483;880.0;9603.0;8916.0
24;Centre-Val de Loire;2024-06-12;15:00;2102;0;9401;24;576;5;0;58;-7962;0;0;24;0;10064;881.0;9183.0;8520.0
24;Centre-Val de Loire;2024-06-12;16:00;1988;0;9227;32;557;5;0;58;-7890;0;0;32;0;9879;878.0;9001.0;8349.0
24;Centre-Val de Loire;2024-06-12;17:00;1906;0;9221;36;445;5;0;57;-7858;0;0;36;0;9764;878.0;8886.0;8343.0
24;Centre-Val de Loire;2024-06-12;18:00;2029;0;10326;52;314;13;0;57;-8733;0;0;52;0;10762;878.0;9884.0;9448.0
24;Centre-Val de Loire;2024-06-12;19:00;2099;0;10299;35;205;22;0;57;-8519;0;0;35;0;10618;877.0;9741.0;9422.0
24;Centre-Val de Loire;2024-06-12;20:00;1980;0;10326;30;154;22;0;57;-8610;0;0;30;0;10589;878.0;9711.0;9448.0
24;Centre-Val de Loire;2024-06-12;21:00;1867;0;10397;24;51;22;0;58;-8684;0;0;24;0;10552;878.0;9674.0;9519.0
24;Centre-Val de Loire;2024-06-12;22:00;1831;0;10398;17;3;22;0;58;-8666;0;0;17;0;10498;879.0;9619.0;9519.0
24;Centre-Val de Loire;2024-06-12;23:00;1879;0;10412;33;0;22;0;58;-8646;0;0;33;0;10525;879.0;9646.0;9533.0
24;Centre-Val de Loire;2024-06-22;00:00;1766;0;7818;1061;0;51;0;56;-7220;0;0;1061;0;8986;840.0;8146.0;6978.0
24;Centre-Val de Loire;2024-06-22;01:00;1646;0;6811;663;0;51;0;58;-5937;0;0;663;0;7583;829.0;6754.0;5982.0
24;Centre-Val de Loire;2024-06-22;02:00;1595;0;6637;565;0;51;0;58;-5717;0;0;565;0;7311;819.0;6492.0;5818.0
24;Centre-Val de Loire;2024-06-22;03:00;1450;0;6482;603;0;51;0;58;-5744;0;0;603;0;7194;813.0;6381.0;5669.0
24;Centre-Val de Loire;2024-06-22;04:00;1460;0;6431;691;0;51;0;58;-5773;0;0;691;0;7231;712.0;6519.0;5719.0
24;Centre-Val de Loire;2024-06-22;05:00;1406;0;6276;353;0;51;0;59;-5333;0;0;353;0;6739;191.0;6548.0;6085.0
24;Centre-Val de Loire;2024-06-22;06:00;1307;0;5913;316;0;51;0;59;-5033;0;0;316;0;6339;186.0;6153.0;5727.0
24;Centre-Val de Loire;2024-06-22;07:00;1359;0;5900;423;10;52;0;59;-5085;0;0;423;0;6444;564.0;5880.0;5336.0
24;Centre-Val de Loire;2024-06-22;08:00;1525;0;6718;552;96;52;0;59;-5951;0;0;552;0;7477;821.0;6656.0;5897.0
24;Centre-Val de Loire;2024-06-22;09:00;1650;0;6569;511;173;52;0;59;-5714;0;0;511;0;7364;822.0;6542.0;5747.0
24;Centre-Val de Loire;2024-06-22;10:00;1830;0;6270;411;276;52;0;58;-5237;0;0;411;0;7067;344.0;6723.0;5926.0
24;Centre-Val de Loire;2024-06-22;11:00;1960;0;5414;395;417;51;0;59;-4376;0;0;395;0;6336;147.0;6189.0;5267.0
24;Centre-Val de Loire;2024-06-22;12:00;1842;0;5021;365;562;51;0;59;-4217;0;0;365;0;6058;146.0;5912.0;4875.0
24;Centre-Val de Loire;2024-06-22;13:00;1893;0;4985;379;620;51;0;58;-4201;0;0;379;0;6093;147.0;5946.0;4838.0
24;Centre-Val de Loire;2024-06-22;14:00;1814;0;4871;488;672;51;0;58;-4327;0;0;488;0;6140;147.0;5993.0;4724.0
24;Centre-Val de Loire;2024-06-22;15:00;1816;0;4928;591;713;52;0;59;-4526;0;0;591;0;6343;147.0;6196.0;4781.0
24;Centre-Val de Loire;2024-06-22;16:00;1735;0;5001;633;706;52;0;59;-4715;0;0;633;0;6451;147.0;6304.0;4854.0
24;Centre-Val de Loire;2024-06-22;17:00;1741;0;4997;558;625;52;0;59;-4551;0;0;558;0;6291;573.0;5718.0;4424.0
24;Centre-Val de Loire;2024-06-22;18:00;1456;0;6655;440;436;52;0;59;-6186;0;0;440;0;7642;816.0;6826.0;5839.0
24;Centre-Val de Loire;2024-06-22;19:00;1472;0;6726;392;342;52;0;59;-6098;0;0;392;0;7571;825.0;6746.0;5901.0
24;Centre-Val de Loire;2024-06-22;20:00;1473;0;6794;274;170;52;0;58;-5876;0;0;274;0;7348;823.0;6525.0;5971.0
24;Centre-Val de Loire;2024-06-22;21:00;1465;0;6862;123;23;52;0;57;-5653;0;0;123;0;7117;836.0;6281.0;6026.0
24;Centre-Val de Loire;2024-06-22;22:00;1514;0;6906;73;0;52;0;58;-5574;0;0;73;0;7089;824.0;6265.0;6082.0
24;Centre-Val de Loire;2024-06-22;23:00;1570;0;6918;89;0;52;0;59;-5549;0;0;89;0;7118;825.0;6293.0;6093.0
24;Centre-Val de Loire;2024-08-13;00:00;1714;0;7829;196;0;1;0;61;-6373;0;0;196;0;8087;1267.0;6820.0;6562.0
24;Centre-Val de Loire;2024-08-13;01:00;1495;0;7811;60;0;1;0;61;-6438;0;0;60;0;7933;1217.0;6716.0;6594.0
24;Centre-Val de Loire;2024-08-13;02:00;1383;0;7723;60;0;1;0;61;-6463;0;0;60;0;7845;1197.0;6648.0;6526.0
24;Centre-Val de Loire;2024-08-13;03:00;1365;0;7751;60;0;1;0;61;-6508;0;0;60;0;7873;1185.0;6688.0;6566.0
24;Centre-Val de Loire;2024-08-13;04:00;1229;0;7831;10;0;1;0;62;-6676;0;0;10;0;7904;1252.0;6652.0;6579.0
24;Centre-Val de Loire;2024-08-13;05:00;1290;0;7873;28;0;1;0;63;-6675;0;0;28;0;7965;1287.0;6678.0;6586.0
24;Centre-Val de Loire;2024-08-13;06:00;1369;0;7907;39;0;1;0;61;-6640;0;0;39;0;8008;1289.0;6719.0;6618.0
24;Centre-Val de Loire;2024-08-13;07:00;1449;0;7837;77;15;1;0;62;-6543;0;0;77;0;7992;1290.0;6702.0;6547.0
24;Centre-Val de Loire;2024-08-13;08:00;1504;0;7999;29;87;1;0;62;-6674;0;0;29;0;8178;1289.0;6889.0;6710.0
24;Centre-Val de Loire;2024-08-13;09:00;1599;0;8020;47;176;1;0;59;-6704;0;0;47;0;8303;1288.0;7015.0;6732.0
24;Centre-Val de Loire;2024-08-13;10:00;1637;0;7938;42;255;1;0;60;-6659;0;0;42;0;8296;1286.0;7010.0;6652.0
24;Centre-Val de Loire;2024-08-13;11:00;1663;0;7912;22;311;1;0;59;-6642;0;0;22;0;8305;1284.0;7021.0;6628.0
24;Centre-Val de Loire;2024-08-13;12:00;1667;0;7907;39;325;1;0;61;-6667;0;0;39;0;8333;1283.0;7050.0;6624.0
24;Centre-Val de Loire;2024-08-13;13:00;1779;0;7896;58;337;1;0;61;-6574;0;0;58;0;8353;1281.0;7072.0;6615.0
24;Centre-Val de Loire;2024-08-13;14:00;1680;0;7892;101;390;1;0;54;-6757;0;0;101;0;8438;1218.0;7220.0;6674.0
24;Centre-Val de Loire;2024-08-13;15:00;1692;0;7800;95;384;1;0;53;-6642;0;0;95;0;8333;1105.0;7228.0;6695.0
24;Centre-Val de Loire;2024-08-13;16:00;1577;0;7686;99;359;1;0;57;-6626;0;0;99;0;8202;1027.0;7175.0;6659.0
24;Centre-Val de Loire;2024-08-13;17:00;1631;0;7681;103;305;1;0;59;-6518;0;0;103;0;8149;996.0;7153.0;6685.0
24;Centre-Val de Loire;2024-08-13;18:00;1635;0;7687;111;255;10;0;60;-6488;0;0;111;0;8123;998.0;7125.0;6689.0
24;Centre-Val de Loire;2024-08-13;19:00;1645;0;7746;62;122;10;0;60;-6354;0;0;62;0;8000;1038.0;6962.0;6708.0
24;Centre-Val de Loire;2024-08-13;20:00;1647;0;7693;80;84;10;0;60;-6281;0;0;80;0;7927;1040.0;6887.0;6653.0
24;Centre-Val de Loire;2024-08-13;21:00;1639;0;7656;68;0;1;0;60;-6147;0;0;68;0;7785;1012.0;6773.0;6644.0
24;Centre-Val de Loire;2024-08-13;22:00;1627;0;7570;81;0;1;0;60;-6086;0;0;81;0;7712;972.0;6740.0;6598.0
24;Centre-Val de Loire;2024-08-13;23:00;1620;0;7691;96;0;1;0;60;-6228;0;0;96;0;7848;947.0;6901.0;6744.0
24;Centre-Val de Loire;2024-09-17;00:00;1877;3;6790;681;0;3;0;59;-5659;0;0;681;0;7536;1746.0;5790.0;5044.0
24;Centre-Val de Loire;2024-09-17;01:00;1678;3;6739;702;0;3;0;58;-5827;0;0;702;0;7505;1744.0;5761.0;4995.0
24;Centre-Val de Loire;2024-09-17;02:00;1612;1;6624;752;0;2;0;59;-5826;0;0;752;0;7438;1749.0;5689.0;4875.0
24;Centre-Val de Loire;2024-09-17;03:00;1574;0;6580;714;0;2;0;59;-5781;0;0;714;0;7355;1751.0;5604.0;4829.0
24;Centre-Val de Loire;2024-09-17;04:00;1506;0;6735;732;0;2;0;58;-6022;0;0;732;0;7527;1754.0;5773.0;4981.0
24;Centre-Val de Loire;2024-09-17;05:00;1536;0;6691;750;0;2;0;59;-5966;0;0;750;0;7502;1755.0;5747.0;4936.0
24;Centre-Val de Loire;2024-09-17;06:00;1643;0;6818;705;0;2;0;59;-5941;0;0;705;0;7584;1757.0;5827.0;5061.0
24;Centre-Val de Loire;2024-09-17;07:00;1879;0;6846;650;0;2;0;59;-5678;0;0;650;0;7557;1761.0;5796.0;5085.0
24;Centre-Val de Loire;2024-09-17;08:00;2009;0;6898;686;35;2;0;60;-5671;0;0;686;0;7681;1760.0;5921.0;5138.0
24;Centre-Val de Loire;2024-09-17;09:00;1989;0;6882;745;152;2;0;59;-5850;0;0;745;0;7840;1761.0;6079.0;5121.0
24;Centre-Val de Loire;2024-09-17;10:00;2078;14;6884;939;262;1;0;59;-6081;0;0;939;0;8159;1760.0;6399.0;5124.0
24;Centre-Val de Loire;2024-09-17;11:00;2124;14;6876;978;304;1;0;58;-6108;0;0;978;0;8231;1759.0;6472.0;5117.0
24;Centre-Val de Loire;2024-09-17;12:00;2131;1;6768;1044;466;1;0;58;-6206;0;0;1044;0;8338;1755.0;6583.0;5013.0
24;Centre-Val de Loire;2024-09-17;13:00;2029;3;6640;957;600;1;0;58;-6231;0;0;957;0;8259;1750.0;6509.0;4890.0
24;Centre-Val de Loire;2024-09-17;14:00;1827;3;5974;936;648;1;0;58;-5792;0;0;936;0;7620;1746.0;5874.0;4228.0
24;Centre-Val de Loire;2024-09-17;15:00;1861;3;5958;1022;649;1;0;58;-5830;0;0;1022;0;7691;1745.0;5946.0;4213.0
24;Centre-Val de Loire;2024-09-17;16:00;1795;3;5970;1057;530;1;0;57;-5822;0;0;1057;0;7618;1745.0;5873.0;4225.0
24;Centre-Val de Loire;2024-09-17;17:00;1713;5;5975;1030;449;1;0;57;-5804;0;0;1030;0;7517;1743.0;5774.0;4232.0
24;Centre-Val de Loire;2024-09-17;18:00;1680;3;6998;1048;171;1;0;58;-6599;0;0;1048;0;8279;1743.0;6536.0;5255.0
24;Centre-Val de Loire;2024-09-17;19:00;1798;3;7206;954;100;1;0;59;-6525;0;0;954;0;8323;1744.0;6579.0;5462.0
24;Centre-Val de Loire;2024-09-17;20:00;1776;3;7686;701;9;1;0;58;-6682;0;0;701;0;8458;1745.0;6713.0;5941.0
24;Centre-Val de Loire;2024-09-17;21:00;1691;0;7669;837;0;1;0;59;-6875;0;0;837;0;8566;1746.0;6820.0;5923.0
24;Centre-Val de Loire;2024-09-17;22:00;1641;0;7582;910;0;1;0;60;-6912;0;0;910;0;8553;1749.0;6804.0;5833.0
24;Centre-Val de Loire;2024-09-17;23:00;1629;0;7679;872;0;1;0;60;-6983;0;0;872;0;8612;1750.0;6862.0;5929.0
24;Centre-Val de Loire;2024-10-04;00:00;1938;0;6363;473;0;5;0;62;-4965;0;0;473;0;6903;1775.0;5128.0;4588.0
24;Centre-Val de Loire;2024-10-04;01:00;1802;0;6449;456;0;5;0;62;-5170;0;0;456;0;6972;1777.0;5195.0;4672.0
24;Centre-Val de Loire;2024-10-04;02:00;1902;0;6399;425;0;5;0;61;-4988;0;0;425;0;6890;1778.0;5112.0;4621.0
24;Centre-Val de Loire;2024-10-04;03:00;1864;0;6369;419;0;5;0;60;-4990;0;0;419;0;6853;1779.0;5074.0;4590.0
24;Centre-Val de Loire;2024-10-04;04:00;1827;0;6386;402;0;5;0;59;-5025;0;0;402;0;6852;1780.0;5072.0;4606.0
24;Centre-Val de Loire;2024-10-04;05:00;1907;0;6450;306;0;5;0;61;-4915;0;0;306;0;6822;1783.0;5039.0;4667.0
24;Centre-Val de Loire;2024-10-04;06:00;2026;0;6531;284;0;13;0;60;-4860;0;0;284;0;6888;1787.0;5101.0;4744.0
24;Centre-Val de Loire;2024-10-04;07:00;2182;0;6558;224;0;49;0;60;-4709;0;0;224;0;6891;1790.0;5101.0;4768.0
24;Centre-Val de Loire;2024-10-04;08:00;2289;2;6587;230;15;49;0;57;-4652;0;0;230;0;6940;1782.0;5158.0;4805.0
